../prop_dataset,GCNS,800,3,275,74916016
../prop_dataset,GCNS,800,4,265,73513952
../prop_dataset,GCNS,900,0,317,84754672
../prop_dataset,GCNS,900,1,305,84484320
../prop_dataset,GCNS,900,2,300,84427072
../prop_dataset,GCNS,900,3,301,83926304
../prop_dataset,GCNS,900,4,319,85337648
../prop_dataset,GCNS,1000,0,338,92999008
../prop_dataset,GCNS,1000,1,333,92909728
../prop_dataset,GCNS,1000,2,323,94971984
../prop_dataset,GCNS,1000,3,334,93633488
../prop_dataset,GCNS,1000,4,331,92669264
../prop_dataset,GNC,100,0,240,9566608
../prop_dataset,GNC,100,1,88,9516464
../prop_dataset,GNC,100,2,81,8995744
../prop_dataset,GNC,100,3,87,9392336
../prop_dataset,GNC,100,4,80,9510624
../prop_dataset,GNC,200,0,155,17855632
../prop_dataset,GNC,200,1,142,18391952
../prop_dataset,GNC,200,2,139,18535824
../prop_dataset,GNC,200,3,141,18988112
../prop_dataset,GNC,200,4,136,18904656
../prop_dataset,GNC,300,0,208,28934656
../prop_dataset,GNC,300,1,204,28821088
../prop_dataset,GNC,300,2,209,27029600
../prop_dataset,GNC,300,3,198,26356896
../prop_dataset,GNC,300,4,212,28676880
../prop_dataset,GNC,400,0,265,36596000
../prop_dataset,GNC,400,1,262,37397024
../prop_dataset,GNC,400,2,280,37079056
../prop_dataset,GNC,400,3,258,37044384
../prop_dataset,GNC,400,4,268,37656448
../prop_dataset,GNC,500,0,325,47061296
../prop_dataset,GNC,500,1,334,46041376
../prop_dataset,GNC,500,2,325,46879440
../prop_dataset,GNC,500,3,323,47112736
../prop_dataset,GNC,500,4,319,45547312
../prop_dataset,GNC,600,0,383,56341152
../prop_dataset,GNC,600,1,376,54654208
../prop_dataset,GNC,600,2,397,56569680
../prop_dataset,GNC,600,3,395,55977936
../prop_dataset,GNC,600,4,384,56278368
../prop_dataset,GNC,700,0,446,66766800
../prop_dataset,GNC,700,1,445,66098640
../prop_dataset,GNC,700,2,449,64934592
../prop_dataset,GNC,700,3,467,65513536
../prop_dataset,GNC,700,4,452,65663440
../prop_dataset,GNC,800,0,505,74601552
../prop_dataset,GNC,800,1,501,72876656
../prop_dataset,GNC,800,2,496,75519136
../prop_dataset,GNC,800,3,503,74916016
../prop_dataset,GNC,800,4,506,73513952
../prop_dataset,GNC,900,0,565,84754672
../prop_dataset,GNC,900,1,579,84484320
../prop_dataset,GNC,900,2,566,84427072
../prop_dataset,GNC,900,3,564,83926304
../prop_dataset,GNC,900,4,566,85337648
../prop_dataset,GNC,1000,0,688,92999008
../prop_dataset,GNC,1000,1,623,92909728
../prop_dataset,GNC,1000,2,635,94971984
../prop_dataset,GNC,1000,3,654,93633488
../prop_dataset,GNC,1000,4,625,92669264
../prop_dataset,CNC,100,0,507,9566608
../prop_dataset,CNC,100,1,552,9516464
../prop_dataset,CNC,100,2,474,8995744
../prop_dataset,CNC,100,3,624,9392336
../prop_dataset,CNC,100,4,547,9510624
../prop_dataset,CNC,200,0,920,17855632
../prop_dataset,CNC,200,1,981,18391952
../prop_dataset,CNC,200,2,1004,18535824
../prop_dataset,CNC,200,3,1014,18988112
../prop_dataset,CNC,200,4,1010,18904656
../prop_dataset,CNC,300,0,1484,28934656
../prop_dataset,CNC,300,1,1578,28821088
../prop_dataset,CNC,300,2,1455,27029600
../prop_dataset,CNC,300,3,1394,26356896
../prop_dataset,CNC,300,4,1468,28676880
../prop_dataset,CNC,400,0,1957,36596000
../prop_dataset,CNC,400,1,1945,37397024
../prop_dataset,CNC,400,2,1911,37079056
../prop_dataset,CNC,400,3,1996,37044384
../prop_dataset,CNC,400,4,1959,37656448
../prop_dataset,CNC,500,0,2411,47061296
../prop_dataset,CNC,500,1,2417,46041376
../prop_dataset,CNC,500,2,2401,46879440
../prop_dataset,CNC,500,3,2497,47112736
../prop_dataset,CNC,500,4,2370,45547312
../prop_dataset,CNC,600,0,2948,56341152
../prop_dataset,CNC,600,1,2831,54654208
../prop_dataset,CNC,600,2,2926,56569680
../prop_dataset,CNC,600,3,2892,55977936
../prop_dataset,CNC,600,4,2925,56278368
../prop_dataset,CNC,700,0,3439,66766800
../prop_dataset,CNC,700,1,3418,66098640
../prop_dataset,CNC,700,2,3386,64934592
../prop_dataset,CNC,700,3,3335,65513536
../prop_dataset,CNC,700,4,3414,65663440
../prop_dataset,CNC,800,0,3829,74601552
../prop_dataset,CNC,800,1,3731,72876656
../prop_dataset,CNC,800,2,3930,75519136
../prop_dataset,CNC,800,3,3900,74916016
../prop_dataset,CNC,800,4,3864,73513952
../prop_dataset,CNC,900,0,4303,84754672
../prop_dataset,CNC,900,1,5064,84484320
../prop_dataset,CNC,900,2,4635,84427072
../prop_dataset,CNC,900,3,4137,83926304
../prop_dataset,CNC,900,4,4393,85337648
../prop_dataset,CNC,1000,0,4706,92999008
../prop_dataset,CNC,1000,1,4781,92909728
../prop_dataset,CNC,1000,2,4944,94971984
../prop_dataset,CNC,1000,3,4842,93633488
../prop_dataset,CNC,1000,4,4659,92669264
../prop_dataset,GCS,100,0,558
../prop_dataset,GCS,100,1,518
../prop_dataset,GCS,100,2,532
../prop_dataset,GCS,100,3,534
../prop_dataset,GCS,100,4,534
../prop_dataset,GCS,200,0,1010
../prop_dataset,GCS,200,1,1111
../prop_dataset,GCS,200,2,1066
../prop_dataset,GCS,200,3,1048
../prop_dataset,GCS,200,4,1091
../prop_dataset,GCS,300,0,1640
../prop_dataset,GCS,300,1,1615
../prop_dataset,GCS,300,2,1611
../prop_dataset,GCS,300,3,1572
../prop_dataset,GCS,300,4,1597
../prop_dataset,GCS,400,0,2164
../prop_dataset,GCS,400,1,2151
../prop_dataset,GCS,400,2,2137
../prop_dataset,GCS,400,3,2147
../prop_dataset,GCS,400,4,2094
../prop_dataset,GCS,500,0,2647
../prop_dataset,GCS,500,1,2597
../prop_dataset,GCS,500,2,2679
../prop_dataset,GCS,500,3,2662
../prop_dataset,GCS,500,4,2593
../prop_dataset,GCS,600,0,3279
../prop_dataset,GCS,600,1,3158
../prop_dataset,GCS,600,2,3254
../prop_dataset,GCS,600,3,3234
../prop_dataset,GCS,600,4,3290
../prop_dataset,GCS,700,0,3832
../prop_dataset,GCS,700,1,3850
../prop_dataset,GCS,700,2,3777
../prop_dataset,GCS,700,3,3760
../prop_dataset,GCS,700,4,3852
../prop_dataset,GCS,800,0,4306
../prop_dataset,GCS,800,1,4404
../prop_dataset,GCS,800,2,4266
../prop_dataset,GCS,800,3,4307
../prop_dataset,GCS,800,4,4409
../prop_dataset,GCS,900,0,4892
../prop_dataset,GCS,900,1,4762
../prop_dataset,GCS,900,2,4743
../prop_dataset,GCS,900,3,4964
../prop_dataset,GCS,900,4,4978
../prop_dataset,GCS,1000,0,5305
../prop_dataset,GCS,1000,1,5463
../prop_dataset,GCS,1000,2,5384
../prop_dataset,GCS,1000,3,5442
../prop_dataset,GCS,1000,4,5518
../prop_dataset,CCNS,100,0,160,9763664
../prop_dataset,CCNS,100,1,151,9118784
../prop_dataset,CCNS,100,2,149,9366928
../prop_dataset,CCNS,100,3,151,9390288
../prop_dataset,CCNS,100,4,165,9394544
../prop_dataset,CCNS,200,0,289,17728784
../prop_dataset,CCNS,200,1,304,18586048
../prop_dataset,CCNS,200,2,295,18721616
../prop_dataset,CCNS,200,3,299,18414672
../prop_dataset,CCNS,200,4,308,19171696
../prop_dataset,CCNS,300,0,456,28076384
../prop_dataset,CCNS,300,1,445,28384848
../prop_dataset,CCNS,300,2,474,28271152
../prop_dataset,CCNS,300,3,437,27532880
../prop_dataset,CCNS,300,4,441,27962144
../prop_dataset,CCNS,400,0,601,37982832
../prop_dataset,CCNS,400,1,567,36478704
../prop_dataset,CCNS,400,2,602,37514384
../prop_dataset,CCNS,400,3,602,37270896
../prop_dataset,CCNS,400,4,602,36851328
../prop_dataset,CCNS,500,0,758,47157232
../prop_dataset,CCNS,500,1,722,46198784
../prop_dataset,CCNS,500,2,722,46328160
../prop_dataset,CCNS,500,3,758,46871984
../prop_dataset,CCNS,500,4,696,44810624
../prop_dataset,CCNS,600,0,889,56651840
../prop_dataset,CCNS,600,1,880,54602624
../prop_dataset,CCNS,600,2,904,56296976
../prop_dataset,CCNS,600,3,868,55686992
../prop_dataset,CCNS,600,4,911,56858256
../prop_dataset,CCNS,700,0,1042,66049712
../prop_dataset,CCNS,700,1,1013,65778000
../prop_dataset,CCNS,700,2,1011,64995104
../prop_dataset,CCNS,700,3,1024,65005824
../prop_dataset,CCNS,700,4,1011,64871648
../prop_dataset,CCNS,800,0,1155,74385152
../prop_dataset,CCNS,800,1,1162,75239648
../prop_dataset,CCNS,800,2,1145,73666976
../prop_dataset,CCNS,800,3,1166,74090688
../prop_dataset,CCNS,800,4,1133,73567984
../prop_dataset,CCNS,900,0,1292,82774224
../prop_dataset,CCNS,900,1,1264,82355520
../prop_dataset,CCNS,900,2,1283,82258752
../prop_dataset,CCNS,900,3,1321,85061232
../prop_dataset,CCNS,900,4,1341,86086432
../prop_dataset,CCNS,1000,0,1444,90835280
../prop_dataset,CCNS,1000,1,1422,91636848
../prop_dataset,CCNS,1000,2,1461,91839424
../prop_dataset,CCNS,1000,3,1441,93051584
../prop_dataset,CCNS,1000,4,1499,94866432
../prop_dataset,GNC,100,0,229,9763664
../prop_dataset,GNC,100,1,5,9118784
../prop_dataset,GNC,100,2,5,9366928
../prop_dataset,GNC,100,3,8,9390288
../prop_dataset,GNC,100,4,4,9394544
../prop_dataset,GNC,200,0,16,17728784
../prop_dataset,GNC,200,1,17,18586048
../prop_dataset,GNC,200,2,17,18721616
../prop_dataset,GNC,200,3,16,18414672
../prop_dataset,GNC,200,4,15,19171696
../prop_dataset,GNC,300,0,25,28076384
../prop_dataset,GNC,300,1,25,28384848
../prop_dataset,GNC,300,2,25,28271152
../prop_dataset,GNC,300,3,24,27532880
../prop_dataset,GNC,300,4,22,27962144
../prop_dataset,GNC,400,0,32,37982832
../prop_dataset,GNC,400,1,33,36478704
../prop_dataset,GNC,400,2,33,37514384
../prop_dataset,GNC,400,3,33,37270896
../prop_dataset,GNC,400,4,33,36851328
../prop_dataset,GNC,500,0,39,47157232
../prop_dataset,GNC,500,1,39,46198784
../prop_dataset,GNC,500,2,40,46328160
../prop_dataset,GNC,500,3,40,46871984
../prop_dataset,GNC,500,4,38,44810624
../prop_dataset,GNC,600,0,48,56651840
../prop_dataset,GNC,600,1,46,54602624
../prop_dataset,GNC,600,2,46,56296976
../prop_dataset,GNC,600,3,47,55686992
../prop_dataset,GNC,600,4,47,56858256
../prop_dataset,GNC,700,0,53,66049712
../prop_dataset,GNC,700,1,54,65778000
../prop_dataset,GNC,700,2,53,64995104
../prop_dataset,GNC,700,3,52,65005824
../prop_dataset,GNC,700,4,54,64871648
../prop_dataset,GNC,800,0,62,74385152
../prop_dataset,GNC,800,1,61,75239648
../prop_dataset,GNC,800,2,60,73666976
../prop_dataset,GNC,800,3,59,74090688
../prop_dataset,GNC,800,4,59,73567984
../prop_dataset,GNC,900,0,67,82774224
../prop_dataset,GNC,900,1,67,82355520
../prop_dataset,GNC,900,2,67,82258752
../prop_dataset,GNC,900,3,68,85061232
../prop_dataset,GNC,900,4,69,86086432
../prop_dataset,GNC,1000,0,72,90835280
../prop_dataset,GNC,1000,1,74,91636848
../prop_dataset,GNC,1000,2,73,91839424
../prop_dataset,GNC,1000,3,75,93051584
../prop_dataset,GNC,1000,4,103,94866432
../prop_dataset,GCS,100,0,85,9763664
../prop_dataset,GCS,100,1,14,9118784
../prop_dataset,GCS,100,2,15,9366928
../prop_dataset,GCS,100,3,15,9390288
../prop_dataset,GCS,100,4,15,9394544
../prop_dataset,GCS,200,0,22,17728784
../prop_dataset,GCS,200,1,63,18586048
../prop_dataset,GCS,200,2,23,18721616
../prop_dataset,GCS,200,3,23,18414672
../prop_dataset,GCS,200,4,24,19171696
../prop_dataset,GCS,300,0,35,28076384
../prop_dataset,GCS,300,1,35,28384848
../prop_dataset,GCS,300,2,35,28271152
../prop_dataset,GCS,300,3,38,27532880
../prop_dataset,GCS,300,4,35,27962144
../prop_dataset,GCS,400,0,47,37982832
../prop_dataset,GCS,400,1,45,36478704
../prop_dataset,GCS,400,2,46,37514384
../prop_dataset,GCS,400,3,47,37270896
../prop_dataset,GCS,400,4,46,36851328
../prop_dataset,GCS,500,0,58,47157232
../prop_dataset,GCS,500,1,64,46198784
../prop_dataset,GCS,500,2,58,46328160
../prop_dataset,GCS,500,3,58,46871984
../prop_dataset,GCS,500,4,56,44810624
../prop_dataset,GCS,600,0,70,56651840
../prop_dataset,GCS,600,1,68,54602624
../prop_dataset,GCS,600,2,70,56296976
../prop_dataset,GCS,600,3,69,55686992
../prop_dataset,GCS,600,4,71,56858256
../prop_dataset,GCS,700,0,83,66049712
../prop_dataset,GCS,700,1,82,65778000
../prop_dataset,GCS,700,2,81,64995104
../prop_dataset,GCS,700,3,82,65005824
../prop_dataset,GCS,700,4,81,64871648
../prop_dataset,GCS,800,0,93,74385152
../prop_dataset,GCS,800,1,95,75239648
../prop_dataset,GCS,800,2,92,73666976
../prop_dataset,GCS,800,3,92,74090688
../prop_dataset,GCS,800,4,94,73567984
../prop_dataset,GCS,900,0,103,82774224
../prop_dataset,GCS,900,1,103,82355520
../prop_dataset,GCS,900,2,103,82258752
../prop_dataset,GCS,900,3,108,85061232
../prop_dataset,GCS,900,4,108,86086432
../prop_dataset,GCS,1000,0,115,90835280
../prop_dataset,GCS,1000,1,115,91636848
../prop_dataset,GCS,1000,2,115,91839424
../prop_dataset,GCS,1000,3,116,93051584
../prop_dataset,GCS,1000,4,119,94866432
../prop_dataset,GCS,100,0,569
../prop_dataset,GCS,100,1,537
../prop_dataset,GCS,100,2,545
../prop_dataset,GCS,100,3,547
../prop_dataset,GCS,100,4,562
../prop_dataset,GCS,200,0,1044
../prop_dataset,GCS,200,1,1103
../prop_dataset,GCS,200,2,1109
../prop_dataset,GCS,200,3,1074
../prop_dataset,GCS,200,4,1117
../prop_dataset,GCS,300,0,1679
../prop_dataset,GCS,300,1,1671
../prop_dataset,GCS,300,2,1672
../prop_dataset,GCS,300,3,1628
../prop_dataset,GCS,300,4,1631
../prop_dataset,GCS,400,0,2213
../prop_dataset,GCS,400,1,2139
../prop_dataset,GCS,400,2,2195
../prop_dataset,GCS,400,3,2183
../prop_dataset,GCS,400,4,2153
../prop_dataset,GCS,500,0,6351
../prop_dataset,GCS,500,1,2695
../prop_dataset,GCS,500,2,2710
../prop_dataset,GCS,500,3,2732
../prop_dataset,GCS,500,4,2621
../prop_dataset,GCS,600,0,3309
../prop_dataset,GCS,600,1,3202
../prop_dataset,GCS,600,2,3328
../prop_dataset,GCS,600,3,3275
../prop_dataset,GCS,600,4,3348
../prop_dataset,GCS,700,0,7592
../prop_dataset,GCS,700,1,3889
../prop_dataset,GCS,700,2,3840
../prop_dataset,GCS,700,3,3868
../prop_dataset,GCS,700,4,3797
../prop_dataset,GCS,800,0,4403
../prop_dataset,GCS,800,1,4393
../prop_dataset,GCS,800,2,4314
../prop_dataset,GCS,800,3,8845
../prop_dataset,GCS,800,4,4307
../prop_dataset,GCS,900,0,4821
../prop_dataset,GCS,900,1,4809
../prop_dataset,GCS,900,2,4816
../prop_dataset,GCS,900,3,4975
../prop_dataset,GCS,900,4,9395
../prop_dataset,GCS,1000,0,5284
../prop_dataset,GCS,1000,1,5346
../prop_dataset,GCS,1000,2,5344
../prop_dataset,GCS,1000,3,5401
../prop_dataset,GCS,1000,4,5539
../prop_dataset,GCS,100,0,71
../prop_dataset,GCS,100,1,62
../prop_dataset,GCS,100,2,63
../prop_dataset,GCS,100,3,63
../prop_dataset,GCS,100,4,62
../prop_dataset,GCS,200,0,120
../prop_dataset,GCS,200,1,118
../prop_dataset,GCS,200,2,120
../prop_dataset,GCS,200,3,434
../prop_dataset,GCS,200,4,124
../prop_dataset,GCS,300,0,175
../prop_dataset,GCS,300,1,187
../prop_dataset,GCS,300,2,248
../prop_dataset,GCS,300,3,259
../prop_dataset,GCS,300,4,207
../prop_dataset,GCS,400,0,351
../prop_dataset,GCS,400,1,236
../prop_dataset,GCS,400,2,323
../prop_dataset,GCS,400,3,313
../prop_dataset,GCS,400,4,239
../prop_dataset,GCS,500,0,492
../prop_dataset,GCS,500,1,294
../prop_dataset,GCS,500,2,364
../prop_dataset,GCS,500,3,428
../prop_dataset,GCS,500,4,363
../prop_dataset,GCS,600,0,665
../prop_dataset,GCS,600,1,353
../prop_dataset,GCS,600,2,364
../prop_dataset,GCS,600,3,535
../prop_dataset,GCS,600,4,390
../prop_dataset,GCS,700,0,572
../prop_dataset,GCS,700,1,528
../prop_dataset,GCS,700,2,504
../prop_dataset,GCS,700,3,530
../prop_dataset,GCS,700,4,563
../prop_dataset,GCS,800,0,740
../prop_dataset,GCS,800,1,502
../prop_dataset,GCS,800,2,732
../prop_dataset,GCS,800,3,502
../prop_dataset,GCS,800,4,610
../prop_dataset,GCS,900,0,812
../prop_dataset,GCS,900,1,685
../prop_dataset,GCS,900,2,934
../prop_dataset,GCS,900,3,578
../prop_dataset,GCS,900,4,801
../prop_dataset,GCS,1000,0,875
../prop_dataset,GCS,1000,1,886
../prop_dataset,GCS,1000,2,776
../prop_dataset,GCS,1000,3,984
../prop_dataset,GCS,1000,4,1016
../prop_dataset,GCS,100,0,171
../prop_dataset,GCS,100,1,155
../prop_dataset,GCS,100,2,156
../prop_dataset,GCS,100,3,157
../prop_dataset,GCS,100,4,158
../prop_dataset,GCS,200,0,299
../prop_dataset,GCS,200,1,310
../prop_dataset,GCS,200,2,320
../prop_dataset,GCS,200,3,311
../prop_dataset,GCS,200,4,323
../prop_dataset,GCS,300,0,508
../prop_dataset,GCS,300,1,499
../prop_dataset,GCS,300,2,478
../prop_dataset,GCS,300,3,461
../prop_dataset,GCS,300,4,468
../prop_dataset,GCS,400,0,675
../prop_dataset,GCS,400,1,621
../prop_dataset,GCS,400,2,650
../prop_dataset,GCS,400,3,641
../prop_dataset,GCS,400,4,662
../prop_dataset,GCS,500,0,803
../prop_dataset,GCS,500,1,802
../prop_dataset,GCS,500,2,775
../prop_dataset,GCS,500,3,796
../prop_dataset,GCS,500,4,784
../prop_dataset,GCS,600,0,954
../prop_dataset,GCS,600,1,930
../prop_dataset,GCS,600,2,1014
../prop_dataset,GCS,600,3,935
../prop_dataset,GCS,600,4,950
../prop_dataset,GCS,700,0,1115
../prop_dataset,GCS,700,1,1094
../prop_dataset,GCS,700,2,1128
../prop_dataset,GCS,700,3,1080
../prop_dataset,GCS,700,4,1088
../prop_dataset,GCS,800,0,1249
../prop_dataset,GCS,800,1,1294
../prop_dataset,GCS,800,2,1237
../prop_dataset,GCS,800,3,1259
../prop_dataset,GCS,800,4,1232
../prop_dataset,GCS,900,0,1425
../prop_dataset,GCS,900,1,1363
../prop_dataset,GCS,900,2,1364
../prop_dataset,GCS,900,3,1457
../prop_dataset,GCS,900,4,1488
../prop_dataset,GCS,1000,0,1510
../prop_dataset,GCS,1000,1,1535
../prop_dataset,GCS,1000,2,1595
../prop_dataset,GCS,1000,3,1551
../prop_dataset,GCS,1000,4,1594
../prop_dataset,GCS,100,0,81
../prop_dataset,GCS,100,1,70
../prop_dataset,GCS,100,2,74
../prop_dataset,GCS,100,3,72
../prop_dataset,GCS,100,4,70
../prop_dataset,GCS,200,0,134
